Order,Order Quantity,Sales,Ship Mode,Profit,Shipping Cost,Province
7206,49,1435.32,Regular Air,485.95,110.86,Leinster
7207,19,639.3,Regular Air,30.21,95.33,Munster
7208,18,813.9,Regular Air,256.66,75.9,Munster
7209,4,423.95,Regular Air,263.95,66.16,Ulster
7210,43,2531.0875,Regular Air,881.68,361.46,Connacht
7211,49,318.7585,Regular Air,160.95,25.88,Leinster
7212,29,198.43,Regular Air,79.67,15.69,Munster
7213,20,2458.2425,Regular Air,110.54,205.08,Connacht
7214,30,314.93,Regular Air,17.5,7.04,Connacht
7215,3,21.55,Regular Air,2.87,2.09,Connacht
7216,47,4829.4535,Regular Air,1235.15,153.14,Leinster
7217,31,972.35,Regular Air,10.96,86.13,Munster
7218,31,1735.3515,Regular Air,258.62,87.01,Leinster
7219,48,2208.31,Regular Air,569.08,224.5,Connacht
7220,34,289.53,Express Air,46.97,18.29,Munster
7221,50,1893.29,Regular Air,857.34,299.85,Ulster
7222,30,695.47,Regular Air,226.73,32.69,Ulster
7223,2,162.49,Regular Air,94.83,6.5,Munster
7224,22,846.35,Express Air,341.53,66.4,Connacht
7225,15,30.68,Regular Air,37.39,5.9,Ulster
7226,18,994.4745,Regular Air,0.71,62.41,Leinster
7227,5,177.05,Regular Air,50.67,13.71,Connacht
7228,3,19.98,Regular Air,9.61,1.52,Connacht
7229,50,7827.51,Regular Air,2992.8,951.94,Munster
7230,12,138.88,Regular Air,23.99,5.95,Connacht
7231,35,787.56,Regular Air,220.04,147.58,Munster
7232,9,75.26,Regular Air,17.24,13.15,Munster
7233,4,30.95,Regular Air,16.48,0.34,Munster
7234,35,12908.4,Delivery Truck,4084.86,1235.11,Connacht
7235,48,389.28,Regular Air,37.43,6.86,Munster
7236,17,67.73,Regular Air,2.44,4.57,Ulster
7237,44,6768.16,Regular Air,907.49,457.38,Connacht
7238,45,15963.09,Delivery Truck,4276.73,2377.66,Connacht
7239,32,824.24,Regular Air,127.23,62.65,Ulster
7240,13,418.93,Regular Air,82.25,31.71,Leinster
7241,48,313.52,Regular Air,254.68,9.33,Connacht
7242,3,33.64,Regular Air,22.45,3.57,Munster
7243,15,101.82,Regular Air,52.55,11.19,Munster
7244,24,492.71,Regular Air,67.01,7.52,Connacht
7245,46,1482.01,Regular Air,709.33,160.55,Leinster
7246,40,1500.17,Express Air,423.87,264.55,Munster
7247,10,46.34,Regular Air,7.76,0.57,Munster
7248,15,105.48,Regular Air,53.99,1.56,Ulster
7249,23,144.55,Regular Air,60.17,14.0,Connacht
7250,44,23775.56,Delivery Truck,7080.99,1152.14,Munster
7251,34,1947.4265,Regular Air,473.27,334.1,Munster
7252,27,1484.185,Regular Air,239.25,58.69,Ulster
7253,18,35.51,Express Air,13.95,0.64,Leinster
7254,33,124.78,Regular Air,122.67,2.89,Leinster
7255,44,1016.26,Regular Air,337.97,16.06,Connacht
7256,41,6111.1685,Regular Air,1663.08,921.33,Ulster
7257,6,99.11,Regular Air,12.46,1.88,Munster
7258,27,137.5,Regular Air,64.24,22.74,Connacht
7259,11,851.24,Delivery Truck,149.46,50.46,Leinster
7260,42,1392.77,Delivery Truck,1981.55,9.92,Connacht
7261,30,975.12,Regular Air,6.72,12.09,Ulster
7262,36,1449.45,Regular Air,620.07,95.3,Ulster
7263,11,82.42,Regular Air,18.53,1.27,Munster
7264,22,446.46,Regular Air,1.88,7.95,Leinster
7265,21,155.73,Express Air,42.86,12.23,Munster
7266,34,11747.97,Express Air,3302.03,942.13,Munster
7267,38,1112.54,Regular Air,352.96,25.91,Ulster
7268,16,2110.37,Delivery Truck,14.42,184.64,Ulster
7269,24,138.75,Regular Air,49.81,8.75,Connacht
7270,45,240.6,Regular Air,3.45,10.13,Ulster
7271,47,193.15,Regular Air,27.76,3.92,Munster
7272,30,250.29,Regular Air,6.79,22.16,Connacht
7273,42,12270.3,Regular Air,4842.37,243.89,Connacht
7274,25,831.52,Regular Air,259.47,163.42,Munster
7275,26,561.66,Regular Air,111.33,25.57,Leinster
7276,14,138.31,Regular Air,31.16,6.27,Ulster
7277,9,163.3105,Regular Air,105.09,3.39,Leinster
7278,40,202.11,Regular Air,17.49,31.45,Connacht
7279,31,38.52,Regular Air,17.34,3.65,Ulster
7280,12,201.535,Regular Air,122.62,10.18,Leinster
7281,46,1219.2485,Regular Air,132.79,37.15,Leinster
7282,15,89.89,Regular Air,72.28,0.24,Ulster
7283,27,258.54,Regular Air,16.3,12.66,Leinster
7284,2,19.81,Regular Air,10.39,0.79,Ulster
7285,31,951.31,Delivery Truck,1099.46,10.37,Ulster
7286,32,198.7,Regular Air,62.13,14.32,Ulster
7287,12,1736.41,Delivery Truck,762.44,138.39,Connacht
7288,25,453.2455,Regular Air,3.31,29.07,Munster
7289,29,862.2,Regular Air,45.1,49.51,Munster
7290,32,1734.31,Express Air,647.25,42.99,Leinster
7291,49,450.66,Express Air,115.1,63.35,Munster
7292,39,460.43,Regular Air,76.18,2.78,Leinster
7293,37,1596.86,Regular Air,418.6,126.98,Connacht
7294,6,973.862,Regular Air,693.33,70.22,Ulster
7295,49,329.03,Regular Air,197.25,64.04,Ulster
7296,50,1507.16,Regular Air,724.14,72.37,Munster
7297,12,3635.63,Delivery Truck,104.48,466.81,Ulster
7298,15,494.34,Regular Air,30.19,6.61,Munster
7299,22,41.18,Regular Air,0.64,5.74,Connacht
7300,34,801.98,Regular Air,99.95,45.84,Connacht
7301,37,294.48,Regular Air,64.24,50.24,Connacht
7302,21,125.79,Regular Air,28.53,22.44,Leinster
7303,33,3636.37,Delivery Truck,176.91,134.89,Munster
7304,9,1609.19,Regular Air,188.91,29.98,Ulster
7305,22,100.13,Regular Air,19.77,1.49,Ulster
7306,43,4374.6865,Regular Air,973.16,304.09,Ulster
7307,43,262.13,Express Air,60.91,2.26,Leinster
7308,48,836.59,Regular Air,106.8,38.47,Ulster
7309,7,516.65,Express Air,57.1,17.95,Connacht
7310,42,865.21,Regular Air,42.1,85.33,Munster
7311,14,24105.87,Delivery Truck,4073.25,3749.99,Connacht
7312,1,107.95,Regular Air,506.31,1.48,Munster
7313,28,4479.16,Regular Air,610.9,720.58,Munster
7314,28,17599.39,Regular Air,5513.86,186.8,Connacht
7315,31,937.8,Regular Air,27.12,164.39,Connacht
7316,4,718.03,Express Air,427.47,89.85,Connacht
7317,20,234.09,Express Air,11.69,20.98,Leinster
7318,23,230.41,Regular Air,94.39,31.05,Ulster
7319,13,509.49,Regular Air,51.18,69.67,Munster
7320,18,33.21,Regular Air,0.85,2.65,Connacht
7321,32,196.84,Regular Air,69.29,38.31,Ulster
7322,46,6803.0,Delivery Truck,1061.68,315.29,Munster
7323,16,139.69,Regular Air,95.64,16.87,Ulster
7324,35,106.06,Regular Air,59.74,4.82,Leinster
7325,48,522.97,Regular Air,29.98,36.61,Munster
7326,41,5144.8715,Regular Air,1435.83,497.41,Ulster
7327,7,23.84,Regular Air,5.88,1.12,Ulster
7328,42,113.33,Regular Air,0.4,9.79,Connacht
7329,35,4051.8,Delivery Truck,684.07,671.36,Leinster
7330,23,1316.87,Express Air,204.7,64.97,Ulster
7331,13,1160.59,Regular Air,330.14,67.84,Munster
7332,44,21532.26,Delivery Truck,8323.39,2026.1,Ulster
7333,27,2853.8835,Regular Air,492.24,37.5,Connacht
7334,46,399.58,Regular Air,188.53,24.0,Connacht
7335,4,108.87,Regular Air,39.92,9.1,Munster
7336,23,1404.22,Regular Air,202.87,261.77,Ulster
7337,2,19.36,Regular Air,11.85,3.17,Connacht
7338,7,86.61,Regular Air,15.69,4.21,Connacht
7339,4,6095.14,Delivery Truck,3001.28,408.49,Leinster
7340,29,163.04,Regular Air,58.0,8.86,Leinster
7341,39,6888.6635,Regular Air,1925.58,241.04,Connacht
7342,3,6041.01,Delivery Truck,4793.0,473.15,Munster
7343,21,49.23,Regular Air,77.71,1.17,Munster
7344,1,11.81,Regular Air,7.95,0.03,Connacht
7345,45,182.7,Regular Air,156.41,9.11,Munster
7346,40,239.86,Regular Air,32.06,42.03,Connacht
7347,5,15.6,Express Air,1.67,1.5,Munster
7348,9,1497.93,Regular Air,35.31,74.22,Ulster
7349,3,34.23,Express Air,9.5,2.02,Leinster
7350,8,1118.82,Delivery Truck,320.3,50.99,Munster
7351,4,13698.96,Regular Air,9078.94,1122.8,Connacht
7352,24,717.29,Regular Air,191.29,69.11,Ulster
7353,39,4669.19,Delivery Truck,1864.08,323.9,Leinster
7354,43,292.808,Regular Air,129.69,13.49,Munster
7355,30,4011.65,Delivery Truck,603.8,325.67,Ulster
7356,6,188.44,Regular Air,17.57,9.25,Connacht
7357,38,10823.84,Regular Air,3857.43,2119.13,Munster
7358,29,1427.14,Regular Air,605.92,89.18,Ulster
7359,19,257.97,Regular Air,33.18,13.37,Munster
7360,31,146.51,Regular Air,37.14,10.13,Ulster
7361,11,558.62,Regular Air,118.32,49.98,Munster
7362,41,12125.14,Delivery Truck,3376.03,539.79,Ulster
7363,49,29884.6,Regular Air,12748.86,4626.47,Leinster
7364,9,1425.21,Delivery Truck,65.02,34.82,Leinster
7365,25,676.24,Regular Air,219.78,62.78,Connacht
7366,5,325.43,Express Air,76.11,3.86,Leinster
7367,25,2407.6929999999998,Regular Air,424.14,32.86,Connacht
7368,44,831.5805,Regular Air,273.05,29.1,Ulster
7369,49,848.92,Regular Air,296.06,13.17,Connacht
7370,32,171.52,Regular Air,46.61,11.21,Connacht
7371,43,24233.54,Regular Air,6492.67,3604.23,Connacht
7372,40,2108.21,Regular Air,273.61,226.86,Munster
7373,2,8.87,Regular Air,6.79,0.45,Ulster
7374,25,854.88,Regular Air,44.14,4.69,Munster
7375,16,2723.1,Regular Air,446.31,127.94,Leinster
7376,15,526.82,Express Air,32.34,76.79,Ulster
7377,27,63.87,Regular Air,149.93,1.46,Leinster
7378,28,1417.21,Regular Air,63.88,9.41,Leinster
7379,8,253.26,Regular Air,49.66,5.19,Leinster
7380,24,479.13,Express Air,166.92,23.66,Munster
7381,38,395.84,Regular Air,8.42,20.91,Munster
7382,35,6170.911999999999,Delivery Truck,528.65,1215.84,Ulster
7383,31,449.47,Regular Air,190.49,41.85,Munster
7384,26,176.34,Regular Air,103.32,15.42,Connacht
7385,24,1318.8685,Regular Air,172.33,76.46,Connacht
7386,47,4177.66,Delivery Truck,85.29,256.93,Connacht
7387,43,17131.36,Delivery Truck,4722.77,562.99,Ulster
7388,6,975.5,Delivery Truck,252.01,26.22,Munster
7389,16,48.37,Regular Air,18.02,1.88,Leinster
7390,15,466.28,Regular Air,92.7,49.18,Munster
7391,20,331.21,Express Air,67.38,19.16,Connacht
7392,14,145.86,Regular Air,92.32,21.21,Connacht
7393,5,748.29,Delivery Truck,183.6,7.54,Munster
7394,13,76.38,Express Air,29.69,1.39,Ulster
7395,45,5007.69,Delivery Truck,899.34,422.94,Connacht
7396,50,4872.6675,Regular Air,851.31,485.22,Leinster
7397,39,1032.97,Regular Air,397.15,63.72,Munster
7398,14,91.75,Regular Air,2.82,2.83,Ulster
7399,43,586.11,Regular Air,98.44,43.26,Connacht
7400,22,604.38,Regular Air,167.58,47.21,Ulster
7401,49,21337.27,Regular Air,7606.0,822.01,Ulster
7402,10,633.13,Delivery Truck,203.9,36.1,Ulster
7403,25,170.4,Regular Air,153.75,5.59,Leinster
7404,24,523.56,Regular Air,43.87,43.14,Ulster
7405,2,24.96,Regular Air,12.8,4.55,Leinster
7406,35,926.65,Regular Air,75.38,86.22,Leinster
7407,5,25.31,Regular Air,0.5,0.98,Ulster
7408,18,132.78,Regular Air,130.96,2.98,Leinster
7409,26,1451.59,Regular Air,435.11,81.54,Munster
7410,5,66.43,Regular Air,9.45,0.35,Munster
7411,33,987.3175,Express Air,368.56,180.25,Connacht
7412,39,1235.29,Express Air,53.63,53.27,Ulster
7413,37,2180.23,Regular Air,660.25,143.89,Munster
7414,23,128.97,Regular Air,1045.25,12.36,Munster
7415,32,693.17,Regular Air,59.83,21.22,Ulster
7416,4,156.97,Regular Air,25.43,14.11,Ulster
7417,46,1752.0965,Regular Air,356.35,237.69,Ulster
7418,13,163.62,Regular Air,16.34,21.49,Leinster
7419,14,3857.56,Regular Air,377.81,544.49,Leinster
7420,3,604.576,Delivery Truck,572.69,60.55,Munster
7421,5,539.206,Regular Air,452.39,10.93,Connacht
7422,40,434.62,Regular Air,68.98,31.19,Connacht
7423,6,184.331,Regular Air,89.2,18.17,Ulster
7424,33,1809.21,Regular Air,454.49,129.49,Connacht
7425,50,510.56,Regular Air,29.4,45.37,Ulster
7426,35,285.01,Express Air,124.82,0.07,Leinster
7427,37,105.99,Regular Air,43.37,6.46,Connacht
7428,25,1119.91,Express Air,434.71,185.09,Leinster
7429,41,236.68,Regular Air,82.79,1.82,Leinster
7430,38,1806.43,Regular Air,134.85,59.63,Connacht
7431,26,161.96,Regular Air,51.12,7.49,Leinster
7432,24,8920.08,Regular Air,3545.89,702.92,Ulster
7433,24,475.9,Regular Air,110.44,34.02,Ulster
7434,8,599.2075,Regular Air,268.66,78.9,Munster
7435,17,2031.98,Regular Air,778.6,62.02,Munster
7436,17,3816.59,Delivery Truck,191.47,744.57,Leinster
7437,12,754.94,Delivery Truck,226.24,94.72,Leinster
7438,32,1587.16,Express Air,22.33,47.27,Ulster
7439,45,1802.0,Regular Air,508.96,358.18,Leinster
7440,1,200.57,Delivery Truck,83.63,16.33,Munster
7441,9,67.46,Regular Air,57.53,12.93,Leinster
7442,19,418.7,Regular Air,22.88,35.02,Connacht
7443,26,15168.82,Delivery Truck,1096.78,509.78,Ulster
7444,46,161.28,Regular Air,56.73,5.72,Munster
7445,7,497.2,Regular Air,219.61,69.71,Leinster
7446,31,371.68,Regular Air,13.32,17.64,Ulster
7447,33,140.63,Regular Air,111.87,17.12,Leinster
7448,30,990.73,Express Air,56.39,18.07,Connacht
7449,2,198.44,Regular Air,87.46,1.95,Munster
7450,23,392.57,Regular Air,22.25,0.4,Munster
7451,19,163.75,Regular Air,23.61,18.16,Munster
7452,49,7319.85,Regular Air,611.43,830.44,Connacht
7453,48,452.28,Regular Air,21.0,6.0,Ulster
7454,31,87.32,Regular Air,1.18,8.2,Ulster
7455,44,495.5,Regular Air,12.67,31.61,Leinster
7456,16,5105.06,Delivery Truck,467.12,1005.74,Leinster
7457,32,1585.64,Regular Air,707.15,11.12,Munster
7458,4,167.37,Regular Air,132.15,15.92,Leinster
7459,40,181.8,Regular Air,144.74,1.68,Ulster
7460,18,610.07,Delivery Truck,157.56,95.62,Munster
7461,38,7325.63,Express Air,1899.23,1160.34,Leinster
7462,34,1089.59,Regular Air,433.24,189.99,Munster
7463,14,34.59,Regular Air,60.13,1.96,Ulster
7464,25,163.41,Regular Air,91.28,21.12,Connacht
7465,31,211.94,Regular Air,56.39,6.63,Connacht
7466,43,945.9,Regular Air,105.7,154.61,Ulster
7467,9,141.83,Regular Air,35.69,9.63,Ulster
7468,38,1799.6115,Regular Air,557.6,3.82,Leinster
7469,31,15251.5,Delivery Truck,5353.19,388.69,Munster
7470,27,279.4,Regular Air,92.25,34.78,Ulster
7471,11,35.17,Regular Air,5.58,1.09,Leinster
7472,21,210.86,Regular Air,5.5,16.04,Leinster
7473,26,123.16,Regular Air,45.79,11.36,Connacht
7474,28,43.66,Regular Air,5.77,1.99,Ulster
7475,29,271.33,Regular Air,191.09,17.98,Connacht
7476,41,248.1,Regular Air,49.67,9.34,Connacht
7477,31,346.57,Regular Air,116.45,22.99,Leinster
7478,19,545.71,Regular Air,35.47,10.33,Leinster
7479,29,258.61,Regular Air,15.96,44.46,Munster
7480,1,10.23,Regular Air,4.22,0.86,Ulster
7481,11,15.53,Regular Air,5.92,1.76,Leinster
7482,48,1661.8,Regular Air,202.68,80.48,Munster
7483,32,1666.0,Regular Air,742.96,238.7,Ulster
7484,8,184.07,Regular Air,75.63,33.59,Ulster
7485,41,429.28,Regular Air,168.95,13.76,Leinster
7486,37,388.9,Regular Air,37.11,24.67,Ulster
7487,43,78.08,Regular Air,1.74,4.99,Munster
7488,2,240.24,Delivery Truck,84.93,4.89,Connacht
7489,40,621.12,Regular Air,190.53,6.88,Connacht
7490,9,79.25,Express Air,13.25,6.89,Leinster
7491,41,4648.64,Regular Air,1777.67,3.1,Ulster
7492,11,1610.29,Regular Air,221.38,191.03,Leinster
7493,5,477.76,Delivery Truck,173.1,70.43,Connacht
7494,46,6733.52,Regular Air,246.0,649.63,Leinster
7495,11,68.5,Regular Air,53.85,4.54,Ulster
7496,24,1307.0,Regular Air,428.99,93.49,Connacht
7497,4,240.49,Regular Air,53.9,16.89,Ulster
7498,28,1262.75,Regular Air,422.23,6.0,Leinster
7499,26,4361.6985,Regular Air,1069.79,428.3,Connacht
7500,28,1971.56,Delivery Truck,15.29,117.75,Munster
7501,18,901.81,Regular Air,76.89,16.18,Munster
7502,50,531.48,Regular Air,232.58,29.07,Leinster
7503,10,392.77,Regular Air,146.2,62.33,Munster
7504,43,1290.2065,Express Air,160.68,32.41,Leinster
7505,33,5638.798000000001,Express Air,1406.05,399.29,Leinster
7506,23,158.99,Regular Air,197.13,15.51,Leinster
7507,36,257.91,Regular Air,90.86,13.14,Munster
7508,42,825.63,Regular Air,379.74,95.4,Ulster
7509,38,3821.039,Express Air,1057.89,153.07,Leinster
7510,28,1165.33,Regular Air,154.85,100.31,Connacht
7511,14,2671.21,Delivery Truck,636.18,362.55,Connacht
7512,4,123.82,Regular Air,0.37,17.4,Ulster
7513,22,138.24,Regular Air,48.22,15.14,Connacht
7514,41,159.26,Regular Air,73.89,11.74,Munster
7515,1,803.33,Regular Air,745.2,0.6,Ulster
7516,5,63.85,Regular Air,40.44,9.13,Ulster
7517,41,2209.5155,Regular Air,458.62,290.96,Leinster
7518,46,162.28,Regular Air,216.15,6.77,Ulster
7519,19,7608.88,Express Air,3049.45,92.28,Munster
7520,45,1375.3765,Regular Air,592.22,150.6,Connacht
7521,47,807.6,Regular Air,214.3,16.71,Munster
7522,40,1038.19,Regular Air,230.69,187.75,Connacht
7523,27,129.1,Regular Air,59.82,5.12,Ulster
7524,33,11336.37,Delivery Truck,1161.75,178.98,Connacht
7525,15,1297.3039999999999,Regular Air,149.82,61.53,Munster
7526,22,1516.13,Express Air,493.03,44.3,Leinster
7527,37,17717.34,Delivery Truck,8291.08,3010.24,Connacht
7528,1,13.45,Regular Air,8.2,1.18,Connacht
7529,38,3632.6,Delivery Truck,400.33,153.99,Ulster
7530,27,826.27,Regular Air,322.88,116.5,Ulster
7531,5,244.9,Regular Air,135.4,20.91,Munster
7532,39,677.518,Regular Air,168.22,47.48,Connacht
7533,47,4815.862,Regular Air,1316.79,45.05,Connacht
7534,17,112.57,Regular Air,28.53,18.05,Leinster
7535,16,96.04,Regular Air,50.75,13.77,Ulster
7536,47,307.57,Regular Air,72.3,59.7,Ulster
7537,6,965.69,Delivery Truck,144.2,80.44,Leinster
7538,8,435.29,Regular Air,122.41,41.05,Ulster
7539,1,148.344,Delivery Truck,25.21,6.63,Connacht
7540,20,2488.4770000000003,Regular Air,142.55,235.73,Munster
7541,5,110.03,Regular Air,31.33,10.5,Ulster
7542,47,725.8,Express Air,327.45,5.79,Ulster
7543,36,336.25,Express Air,25.95,11.55,Ulster
7544,24,3978.02,Regular Air,1336.96,272.33,Munster
7545,50,490.87,Regular Air,190.93,12.14,Ulster
7546,3,3029.97,Regular Air,1820.0,300.81,Connacht
7547,46,2116.2,Regular Air,483.67,30.48,Munster
7548,12,710.328,Regular Air,10.3,107.96,Ulster
7549,15,436.05,Regular Air,92.58,27.71,Ulster
7550,36,198.1,Regular Air,66.93,7.69,Ulster
7551,4,170.45,Regular Air,30.27,26.05,Ulster
7552,15,107.86,Express Air,85.29,20.91,Connacht
7553,20,632.05,Regular Air,626.61,53.61,Leinster
7554,47,199.48,Regular Air,13.8,6.15,Munster
7555,14,12805.25,Regular Air,5065.51,365.49,Connacht
7556,37,3351.55,Express Air,1036.92,315.0,Munster
7557,36,6057.27,Regular Air,1585.5,109.35,Munster
7558,13,11764.25,Delivery Truck,2322.44,1496.56,Munster
7559,17,122.42,Express Air,37.04,1.89,Connacht
7560,28,197.574,Regular Air,90.84,13.38,Connacht
7561,10,36.91,Regular Air,27.72,6.06,Leinster
7562,34,4581.54,Delivery Truck,614.37,537.16,Leinster
7563,11,1154.9375,Express Air,176.06,141.99,Connacht
7564,30,8684.23,Delivery Truck,1488.77,549.71,Ulster
7565,8,194.11,Regular Air,87.66,8.5,Ulster
7566,31,187.18,Express Air,28.91,11.03,Munster
7567,17,105.85,Regular Air,44.86,4.65,Ulster
7568,30,2368.1679999999997,Regular Air,1181.3,47.0,Ulster
7569,49,7987.43,Delivery Truck,1304.9,226.5,Munster
7570,44,284.38,Regular Air,62.43,15.38,Ulster
7571,32,182.33,Regular Air,40.85,21.43,Connacht
7572,1,21.45,Regular Air,7.22,2.75,Connacht
7573,44,128.22,Regular Air,16.51,2.6,Connacht
7574,3,171.9635,Regular Air,296.37,14.56,Munster
7575,11,86.79,Regular Air,45.6,8.43,Ulster
7576,50,13608.83,Delivery Truck,1342.93,692.23,Connacht
7577,23,262.78,Regular Air,19.36,24.79,Leinster
7578,49,595.4,Regular Air,148.85,21.53,Leinster
7579,26,1495.184,Regular Air,211.09,167.69,Leinster
7580,26,1846.2,Delivery Truck,584.93,19.35,Munster
7581,2,16.97,Regular Air,8.8,0.95,Leinster
7582,7,44.74,Regular Air,20.1,7.31,Ulster
7583,19,1051.992,Delivery Truck,1280.6,8.28,Leinster
7584,12,3752.61,Delivery Truck,637.93,543.85,Leinster
7585,50,5271.0455,Regular Air,1379.76,846.07,Ulster
7586,15,653.871,Regular Air,311.05,59.86,Leinster
7587,33,511.83,Regular Air,172.88,15.52,Munster
7588,50,7017.42,Regular Air,595.2,773.37,Connacht
7589,47,202.64,Regular Air,28.75,29.98,Connacht
7590,41,1993.94,Regular Air,931.7,13.61,Connacht
7591,36,455.93,Express Air,83.51,54.45,Munster
7592,31,12470.31,Regular Air,5528.5,11.42,Connacht
7593,3,32.76,Express Air,11.29,1.96,Ulster
7594,5,500.5,Delivery Truck,153.31,44.32,Connacht
7595,27,113.4,Express Air,5.02,2.39,Connacht
7596,21,2781.82,Express Air,695.26,214.5,Ulster
7597,35,710.86,Regular Air,196.22,70.8,Connacht
7598,38,246.3,Regular Air,67.49,19.16,Munster
7599,18,144.84,Regular Air,21.49,25.24,Connacht
7600,34,214.64,Regular Air,76.88,16.43,Munster
7601,48,90.05,Regular Air,107.0,11.61,Munster
7602,48,180.48,Regular Air,82.38,14.75,Ulster
7603,48,1497.3175,Regular Air,836.51,156.07,Munster
7604,42,11230.25,Delivery Truck,679.04,589.56,Munster
7605,4,5.31,Regular Air,1.5,0.98,Connacht
7606,17,155.17,Regular Air,2.12,20.29,Munster
7607,16,1554.53,Regular Air,474.66,13.73,Munster
7608,27,1823.04,Delivery Truck,190.78,4.39,Connacht
7609,29,67.87,Regular Air,112.54,3.17,Ulster
7610,8,104.27,Regular Air,23.61,7.87,Ulster
7611,24,380.38,Express Air,7.29,34.31,Leinster
7612,11,76.36,Regular Air,58.4,14.4,Connacht
7613,1,11.35,Regular Air,7.96,0.85,Connacht
7614,14,410.27,Regular Air,226.72,30.78,Ulster
7615,44,486.63,Regular Air,146.37,80.2,Connacht
7616,30,387.0,Express Air,31.45,73.17,Munster
7617,48,12635.75,Regular Air,335.24,1235.91,Leinster
7618,28,146.69,Regular Air,64.05,22.19,Ulster
7619,41,405.83,Regular Air,178.86,17.3,Munster
7620,19,3559.613,Regular Air,747.74,30.2,Leinster
7621,2,107.67,Express Air,234.66,9.67,Leinster
7622,18,507.64,Regular Air,118.94,46.75,Munster
7623,7,128.62,Regular Air,27.78,11.5,Ulster
7624,12,580.46,Express Air,108.96,60.03,Leinster
7625,48,4480.89,Delivery Truck,195.04,236.38,Connacht
7626,17,312.035,Regular Air,55.94,7.19,Connacht
7627,46,187.92,Regular Air,2149.8,32.64,Munster
7628,40,144.28,Express Air,52.94,15.74,Leinster
7629,35,3491.71,Delivery Truck,1216.64,368.08,Ulster
7630,18,129.48,Regular Air,46.01,9.33,Connacht
7631,8,46.97,Regular Air,0.01,4.67,Leinster
7632,42,266.36,Regular Air,191.28,13.85,Ulster
7633,40,21425.91,Delivery Truck,7360.43,1056.15,Munster
7634,11,32.03,Regular Air,7.41,2.23,Leinster
7635,31,111.48,Regular Air,29.57,4.99,Leinster
7636,44,774.0525,Express Air,96.34,107.72,Connacht
7637,10,141.92,Regular Air,12.2,0.66,Connacht
7638,42,312.05,Regular Air,342.38,10.45,Connacht
7639,27,9541.04,Delivery Truck,348.84,384.01,Leinster
7640,36,268.55,Regular Air,99.02,23.18,Leinster
7641,30,192.41,Regular Air,55.95,37.02,Munster
7642,45,1103.73,Regular Air,189.28,163.88,Connacht
7643,3,56.07,Regular Air,10.49,0.69,Leinster
7644,16,466.9475,Regular Air,82.82,38.6,Munster
7645,33,744.12,Delivery Truck,1163.21,79.48,Ulster
7646,26,213.49,Regular Air,136.45,13.51,Connacht
7647,36,9920.85,Delivery Truck,2685.19,1006.52,Ulster
7648,20,1021.55,Delivery Truck,64.81,12.59,Munster
